Name,State,Notes,User,Tags,Created,Runtime,Sweep,keyword,set,S,I,J,T,replenishment,zeta,absorption,eta,ap1_objective,ap1_optgap,ap1_runtime,ap1_solution,ap1_status,ap2_objective,ap2_optgap,ap2_runtime,ap2_solution,ap2_status,ap3_objective,ap3_optgap,ap3_runtime,ap3_solution,ap3_status,hrs_objective,hrs_objgap,hrs_solution,lpr_objective,lpr_runtime,lpr_status,mip_intgap,mip_objective,mip_optgap,mip_runtime,mip_solution,mip_status,sanity_check
snowy-violet-498,finished,-,warleyalm,,2022-11-13T03:26:23.000Z,3,,A-1-20-20-14-exponential-100-exponential-100,A,1,20,20,14,exponential,100,exponential,100,521.39,0.949,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2251.88,0.7795,0,9-9-3-8-8-8-8-8-8-8-8-8-8-8,2,2889.11,0.7172,0,9-9-9-9-9-9-9-17-17-17-17-17-17-17,2,9083.58,0.1107,9-3-8-6-9-6-9-7-3-4-20-8-16-4,43913.25,0.03,2,0.7674,10214.3,0,5.34,6-9-9-8-3-6-9-6-7-4-20-16-3-8,2,true
proud-sea-497,finished,-,warleyalm,,2022-11-13T03:26:21.000Z,2,,A-1-20-20-14-exponential-75-exponential-100,A,1,20,20,14,exponential,75,exponential,100,470.05,0.9535,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,470.05,0.9535,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,2515.02,0.7511,0,14-7-7-7-20-20-20-20-20-20-20-20-20-20,2,9496.62,0.0601,14-3-7-7-19-3-14-16-18-3-6-14-16-3,38733.06,0.03,2,0.7391,10104.26,2.94045E-05,6.24,12-7-3-14-7-19-16-14-3-18-6-16-14-3,2,true
prime-sponge-496,finished,-,warleyalm,,2022-11-13T03:26:18.000Z,2,,A-1-20-20-14-exponential-25-exponential-25,A,1,20,20,14,exponential,25,exponential,25,648.72,0.9142,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2012.3,0.734,0,9-9-9-9-3-3-3-3-3-3-3-3-3-3,2,3348.28,0.5573,0,9-14-14-14-14-11-11-11-11-11-11-11-11-11,2,7367.56,0.0259,9-14-6-3-8-9-3-8-3-8-3-7-20-3,31821.06,0.03,2,0.7623,7563.71,9.69769E-06,0.9,17-14-9-6-8-3-15-8-3-8-3-7-20-3,2,true
stellar-forest-495,finished,-,warleyalm,,2022-11-13T03:26:15.000Z,3,,A-1-20-20-14-exponential-100-linear-75,A,1,20,20,14,exponential,100,linear,75,866.27,0.7644,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,820.6,0.7768,0,20-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1826.82,0.5032,0,20-20-20-20-8-8-8-8-8-8-8-8-8-8,2,3361.43,0.0859,20-3-3-20-20-20-20-11-3-11-20-11-3-3,30427.9,0.03,2,0.8792,3677.2,0,0.21,20-20-3-3-3-3-3-3-3-3-3-3-3-3,2,true
noble-armadillo-494,finished,-,warleyalm,,2022-11-13T03:26:12.000Z,3,,A-1-20-20-14-exponential-100-linear-50,A,1,20,20,14,exponential,100,linear,50,2035.6,0.4003,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,327.61,0.9035,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,2087.2,0.3851,0,3-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2890.69,0.1483,3-8-8-8-9-8-7-3-3-3-3-7-3-3,30562.18,0.03,2,0.8889,3394.1,0,0.61,9-3-8-3-3-3-3-7-7-7-7-7-7-7,2,true
crimson-firefly-493,finished,-,warleyalm,,2022-11-13T03:26:09.000Z,3,,A-1-20-20-14-exponential-100-linear-100,A,1,20,20,14,exponential,100,linear,100,712.09,0.8199,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,327.61,0.9171,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1592.9,0.5971,0,3-6-6-6-6-9-9-9-9-9-9-9-9-9,2,2874.46,0.273,3-8-8-8-15-3-7-20-16-8-16-3-7-20,31120.92,0.03,2,0.873,3953.7,0,0.53,15-8-3-3-3-3-3-7-20-7-7-7-7-7,2,true
curious-firebrand-492,finished,-,warleyalm,,2022-11-13T03:26:06.000Z,3,,A-1-20-20-14-exponential-25-linear-75,A,1,20,20,14,exponential,25,linear,75,760.84,0.6782,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,290.77,0.877,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1560,0.3402,0,3-20-20-20-20-8-8-8-8-8-8-8-8-8,2,2082.6,0.1192,3-20-20-20-20-20-20-3-11-4-4-11-4-4,24759.55,0.03,2,0.9045,2364.4,0,0.44,20-20-3-3-20-3-3-3-3-3-11-11-11-11,2,true
dry-microwave-491,finished,-,warleyalm,,2022-11-13T03:26:03.000Z,3,,A-1-20-20-14-exponential-75-linear-75,A,1,20,20,14,exponential,75,linear,75,548.25,0.8105,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,548.25,0.8105,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,1965.4,0.3206,0,13-13-7-7-7-7-7-7-7-7-7-7-7-7,2,2861.5,0.0108,13-13-3-3-3-3-3-13-13-3-3-3-3-13,26538.34,0.03,2,0.891,2892.7,0,0.2,3-13-13-13-13-13-13-13-13-13-13-13-13-13,2,true
twilight-dragon-490,finished,-,warleyalm,,2022-11-13T03:26:00.000Z,3,,A-1-20-20-14-exponential-75-linear-100,A,1,20,20,14,exponential,75,linear,100,631.21,0.7935,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,631.21,0.7935,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,1557.3,0.4905,0,14-14-14-7-7-7-7-7-7-7-7-7-7-7,2,2597.47,0.1501,14-14-14-3-3-3-18-6-14-3-3-3-6-18,27610.08,0.03,2,0.8893,3056.3,0,0.19,14-3-14-14-14-14-14-6-18-18-18-18-18-18,2,true
dandy-rain-489,finished,-,warleyalm,,2022-11-13T03:25:57.000Z,3,,A-1-20-20-14-exponential-100-linear-25,A,1,20,20,14,exponential,100,linear,25,2293.2,0.2453,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,327.61,0.8922,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,2326.4,0.2344,0,3-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2742.72,0.0974,3-8-8-8-8-9-7-3-7-3-3-3-3-3,30279.41,0.03,2,0.8996,3038.7,0,0.55,8-3-3-3-9-3-3-7-7-7-7-7-7-7,2,true
brisk-jazz-488,finished,-,warleyalm,,2022-11-13T03:25:55.000Z,3,,A-1-20-20-14-exponential-75-linear-25,A,1,20,20,14,exponential,75,linear,25,930.86,0.6025,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,930.86,0.6025,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1606.5,0.314,0,3-3-3-3-3-6-6-6-20-20-20-20-20-20,2,2207.3,0.0575,3-3-3-3-3-14-18-4-3-3-3-18-4-18,27441.58,0.03,2,0.9147,2341.9,0,0.34,3-3-3-3-14-3-3-18-4-18-18-18-18-18,2,true
generous-dawn-487,finished,-,warleyalm,,2022-11-13T03:25:52.000Z,3,,A-1-20-20-14-linear-100-exponential-100,A,1,20,20,14,linear,100,exponential,100,1501.66,0.8679,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,4100,0.6393,0,3-3-3-3-3-8-8-20-20-20-20-20-20-20,2,3024,0.7339,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,10845.76,0.0458,3-8-7-3-20-4-8-7-3-16-20-8-7-3,35354.23,0.03,2,0.6785,11366.26,6.81658E-05,1.47,6-9-3-8-7-4-20-3-16-8-7-4-3-20,2,true
frosty-terrain-486,finished,-,warleyalm,,2022-11-13T03:25:49.000Z,3,,A-1-20-20-14-linear-100-exponential-25,A,1,20,20,14,linear,100,exponential,25,2735.61,0.7556,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,3944.88,0.6476,0,9-3-3-3-3-7-7-7-7-7-7-7-7-7,2,3443.88,0.6924,0,9-14-7-7-7-7-7-7-7-7-7-7-7-7,2,11000.04,0.0174,9-3-7-8-13-4-3-7-8-9-4-3-7-8,31544.38,0.03,2,0.6451,11194.78,6.62033E-05,2.8,14-9-3-7-8-4-9-3-7-20-8-4-3-7,2,true
misunderstood-microwave-485,finished,-,warleyalm,,2022-11-13T03:25:47.000Z,2,,A-1-20-20-14-linear-100-exponential-75,A,1,20,20,14,linear,100,exponential,75,2860,0.7447,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2860,0.7447,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,3206,0.7139,0,20-3-3-3-3-3-3-3-3-3-3-3-3-3,2,10593.18,0.0545,20-3-4-11-20-19-3-4-11-20-19-3-4-11,34126.23,0.03,2,0.6717,11204.25,0,2.21,6-8-20-3-4-11-19-20-3-6-4-11-20-3,2,true
lively-water-484,finished,-,warleyalm,,2022-11-13T03:25:44.000Z,3,,A-1-20-20-14-exponential-25-linear-50,A,1,20,20,14,exponential,25,linear,50,806.67,0.617,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,298.72,0.8582,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1424.8,0.3236,0,3-6-6-6-6-6-6-9-9-9-9-9-9-9,2,1907.05,0.0946,3-15-18-15-3-18-3-7-20-3-20-15-3-15,24661.99,0.03,2,0.9146,2106.4,0,0.21,18-15-3-3-3-3-3-3-20-7-7-7-7-7,2,true
fanciful-glitter-483,finished,-,warleyalm,,2022-11-13T03:25:41.000Z,3,,A-1-20-20-14-exponential-25-linear-100,A,1,20,20,14,exponential,25,linear,100,712.09,0.7298,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,481.8,0.8172,0,18-15-15-15-15-15-15-15-15-15-15-15-15-15,2,1251.1,0.5253,0,18-6-6-6-6-6-9-9-9-9-9-9-9-9,2,2206.04,0.1629,15-18-3-3-3-18-3-7-20-15-16-16-20-16,25118.26,0.03,2,0.8951,2635.3,4.86269E-05,0.83,8-3-18-15-15-18-15-15-15-7-20-7-7-7,2,true
fine-oath-482,finished,-,warleyalm,,2022-11-13T03:25:39.000Z,2,,A-1-20-20-14-exponential-50-linear-75,A,1,20,20,14,exponential,50,linear,75,784.74,0.724,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,303.44,0.8933,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1646.5,0.421,0,3-20-20-20-8-8-8-8-8-8-8-8-8-8,2,2538.1,0.1074,3-20-20-20-20-20-20-11-3-3-3-3-3-4,26619.76,0.03,2,0.8932,2843.6,0,0.19,20-20-3-3-3-3-3-3-3-11-11-11-11-11,2,true
whole-vortex-481,finished,-,warleyalm,,2022-11-13T03:25:36.000Z,3,,A-1-20-20-14-exponential-50-linear-50,A,1,20,20,14,exponential,50,linear,50,1570.8,0.3601,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,304.87,0.8758,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1615.9,0.3418,0,3-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2020.19,0.1771,3-8-8-8-3-15-7-20-16-8-3-16-7-16,26681.7,0.03,2,0.908,2454.9,0,1.08,8-3-15-3-3-3-3-20-7-7-7-3-7-7,2,true
fanciful-valley-480,finished,-,warleyalm,,2022-11-13T03:25:33.000Z,3,,A-1-20-20-14-exponential-50-linear-100,A,1,20,20,14,exponential,50,linear,100,712.09,0.7597,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,299.44,0.899,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1372.7,0.5368,0,3-6-6-6-6-6-9-9-9-9-9-9-9-9,2,2392.28,0.1928,3-8-8-15-8-15-3-7-20-16-20-16-16-3,27176.93,0.03,2,0.891,2963.5,0,0.19,8-15-3-3-3-3-3-3-20-7-7-7-7-7,2,true
light-meadow-479,finished,-,warleyalm,,2022-11-13T03:25:31.000Z,2,,A-1-20-20-14-exponential-25-linear-25,A,1,20,20,14,exponential,25,linear,25,1507.8,0.199,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,301.71,0.8397,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1526.8,0.1889,0,3-9-9-9-9-9-9-9-9-9-9-9-9-9,2,1784.55,0.052,3-8-8-3-8-8-15-7-20-20-3-7-3-3,24428.08,0.03,2,0.9229,1882.4,4.40E-09,1.23,8-3-18-3-3-3-3-3-20-7-7-7-7-7,2,true
glorious-blaze-478,finished,-,warleyalm,,2022-11-13T03:25:28.000Z,3,,A-1-20-20-14-linear-100-exponential-50,A,1,20,20,14,linear,100,exponential,50,2707.95,0.7576,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,3630,0.6751,0,3-3-3-3-3-7-7-7-7-7-7-7-7-7,2,3438.64,0.6922,0,3-9-7-7-7-7-7-7-7-7-7-7-7-7,2,10747.54,0.0381,3-8-7-9-3-4-20-7-8-3-4-7-20-8,32801.38,0.03,2,0.6594,11172.81,8.24557E-05,2.86,14-9-3-8-7-4-20-3-16-8-7-4-3-20,2,true
dulcet-energy-477,finished,-,warleyalm,,2022-11-13T03:25:25.000Z,3,,A-1-20-20-14-exponential-50-linear-25,A,1,20,20,14,exponential,50,linear,25,1769.6,0.2211,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,309.18,0.8639,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,1794.6,0.2101,0,3-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2053.58,0.0961,3-8-8-8-3-9-7-3-8-3-8-8-7-3,26423.06,0.03,2,0.914,2271.8,0,0.67,9-3-8-3-3-3-3-3-7-7-7-7-7-7,2,true
genial-wood-476,finished,-,warleyalm,,2022-11-13T03:25:22.000Z,3,,A-1-20-20-14-exponential-75-linear-50,A,1,20,20,14,exponential,75,linear,50,752.43,0.7093,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,752.43,0.7093,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,1454.2,0.4381,0,14-14-14-14-6-6-12-12-12-20-20-20-20-20,2,2288.19,0.1159,14-14-14-14-3-3-18-4-14-14-14-14-18-14,27337.95,0.03,2,0.9053,2588.2,0,0.28,14-14-3-14-14-14-14-18-4-18-18-18-18-18,2,true
driven-plasma-475,finished,-,warleyalm,,2022-11-13T03:25:19.000Z,3,,A-1-20-20-14-linear-75-exponential-75,A,1,20,20,14,linear,75,exponential,75,2118,0.7579,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2996,0.6575,0,3-3-3-3-3-13-13-13-13-13-13-13-13-13,2,2984.49,0.6588,0,3-7-20-20-20-20-20-20-20-20-10-10-10-10,2,7862.52,0.1011,3-13-7-19-3-20-13-7-3-19-15-13-7-3,29734.62,0.03,2,0.7058,8746.97,6.12313E-05,6.16,3-11-19-20-7-13-3-4-20-7-15-19-13-3,2,true
prime-sound-474,finished,-,warleyalm,,2022-11-13T03:25:17.000Z,3,,A-1-20-20-14-linear-75-exponential-100,A,1,20,20,14,linear,75,exponential,100,2095.7,0.7744,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,2926.21,0.685,0,14-14-14-18-18-18-18-18-18-18-18-18-18-18,2,2627.82,0.7172,0,14-18-18-18-18-18-18-18-18-18-18-18-18-18,2,8189.05,0.1186,14-3-18-6-14-3-18-16-6-14-3-18-8-6,31717.78,0.03,2,0.7071,9290.65,1.61164E-05,5.13,12-19-7-3-14-18-6-7-8-3-16-14-18-6,2,true
charmed-lion-473,finished,-,warleyalm,,2022-11-13T03:25:14.000Z,3,,A-1-20-20-14-linear-75-exponential-50,A,1,20,20,14,linear,75,exponential,50,2077.08,0.7677,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,2767.81,0.6905,0,3-3-18-18-18-18-18-18-18-18-18-18-18-18,2,2767.81,0.6905,0,3-3-18-18-18-18-18-18-18-18-18-18-18-18,2,8393.96,0.0613,3-14-18-6-4-3-18-14-6-8-4-18-3-14,29548.19,0.03,2,0.6974,8941.98,9.19265E-06,6.84,19-3-6-14-11-18-4-3-6-14-8-18-3-4,2,true
silver-yogurt-472,finished,-,warleyalm,,2022-11-13T03:25:11.000Z,3,,A-1-20-20-14-linear-75-exponential-25,A,1,20,20,14,linear,75,exponential,25,2067.33,0.7617,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,2750.25,0.6829,0,3-3-18-18-18-18-18-18-18-18-18-18-18-18,2,2750.25,0.6829,0,3-3-18-18-18-18-18-18-18-18-18-18-18-18,2,8114.43,0.0645,3-14-18-11-6-3-18-4-14-11-18-3-4-14,27829.75,0.03,2,0.6883,8673.65,9.08591E-06,9.73,3-20-6-11-14-18-3-4-11-6-14-18-3-4,2,true
whole-cherry-471,finished,-,warleyalm,,2022-11-13T03:25:09.000Z,2,,A-1-20-20-14-linear-100-linear-75,A,1,20,20,14,linear,100,linear,75,2860,0.2471,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2816,0.2586,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,3183.8,0.1618,0,3-3-20-20-20-20-20-20-20-20-20-3-3-3,2,3798.4,0,3-11-3-3-11-3-3-3-11-3-3-11-3-3,20280.25,0.03,2,0.8127,3798.4,9.69325E-05,0.16,3-11-3-3-11-3-3-3-11-3-3-11-3-3,2,true
golden-firefly-470,finished,-,warleyalm,,2022-11-13T03:25:06.000Z,3,,A-1-20-20-14-linear-100-linear-50,A,1,20,20,14,linear,100,linear,50,2035.6,0.4401,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2937.6,0.1919,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,3383.6,0.0693,0,3-3-3-3-3-3-3-3-7-7-7-7-7-7,2,3560.4,0.0206,3-7-7-3-7-7-7-3-7-7-3-7-7-7,20230.2,0.03,2,0.8203,3635.4,1.02E-08,0.37,3-3-7-7-3-3-7-7-7-7-3-7-7-7,2,true
polar-energy-469,finished,-,warleyalm,,2022-11-13T03:25:03.000Z,3,,A-1-20-20-14-linear-25-exponential-25,A,1,20,20,14,linear,25,exponential,25,1790.92,0.7419,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2133.65,0.6925,0,9-9-9-7-7-7-7-7-7-7-7-7-7-7,2,2449.61,0.6469,0,9-9-9-9-9-3-3-3-3-3-3-3-3-3,2,6443.07,0.0713,9-3-7-8-14-20-13-3-7-16-8-20-3-7,25384.7,0.03,2,0.7267,6938,2.36353E-05,2.44,17-6-14-13-9-8-3-7-4-16-20-8-3-7,2,true
radiant-dust-468,finished,-,warleyalm,,2022-11-13T03:25:01.000Z,3,,A-1-20-20-14-linear-50-linear-50,A,1,20,20,14,linear,50,linear,50,1570.8,0.4297,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2215.3,0.1958,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,2440.4,0.114,0,3-3-3-3-3-3-3-3-3-3-7-7-7-7,2,2701.3,0.0193,3-7-7-20-7-7-20-7-7-7-20-7-7-20,18695.36,0.03,2,0.8527,2754.5,0,0.27,3-20-7-20-7-7-7-20-7-20-7-7-7-7,2,true
northern-bush-467,finished,-,warleyalm,,2022-11-13T03:24:58.000Z,2,,A-1-20-20-14-linear-50-exponential-75,A,1,20,20,14,linear,50,exponential,75,2193.75,0.7586,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,3203,0.6475,0,20-3-3-3-3-3-3-11-11-11-11-11-11-11,2,2755.44,0.6968,0,20-20-20-3-3-3-3-3-3-3-3-3-3-3,2,8257.28,0.0913,20-3-11-4-20-3-6-11-19-4-20-3-11-6,30078.89,0.03,2,0.6979,9086.81,8.32647E-05,8.39,8-6-15-20-4-3-11-19-8-20-6-4-3-11,2,true
wandering-gorge-466,finished,-,warleyalm,,2022-11-13T03:24:55.000Z,3,,A-1-20-20-14-linear-50-exponential-100,A,1,20,20,14,linear,50,exponential,100,1501.66,0.839,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2572.81,0.7241,0,3-3-3-7-7-7-7-7-7-7-7-7-7-7,2,2132.06,0.7714,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,8481.44,0.0905,3-8-7-20-3-16-8-7-4-20-3-15-8-7,31482.5,0.03,2,0.7038,9325.71,0,1.06,6-9-18-8-20-3-7-4-16-8-15-3-20-7,2,true
serene-hill-465,finished,-,warleyalm,,2022-11-13T03:24:52.000Z,3,,A-1-20-20-14-linear-75-linear-50,A,1,20,20,14,linear,75,linear,50,2118,0.2716,0,14-14-14-14-14-14-14-14-14-14-14-14-14-14,2,2338,0.196,0,18-18-18-18-18-18-18-18-18-18-18-18-18-18,2,2338,0.196,0,18-18-18-18-18-18-18-18-18-18-18-18-18-18,2,2887,0.0072,18-4-18-18-18-4-18-18-18-4-18-18-18-18,18880.9,0.03,2,0.846,2907.8,0,0.34,14-4-18-18-18-18-4-18-18-18-4-18-18-18,2,true
serene-forest-464,finished,-,warleyalm,,2022-11-13T03:24:48.000Z,4,,A-1-20-20-14-linear-75-linear-75,A,1,20,20,14,linear,75,linear,75,2118,0.2648,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2118,0.2648,0,13-13-13-13-13-13-13-13-13-13-13-13-13-13,2,2573.8,0.1066,0,13-13-3-3-3-3-3-3-3-3-3-3-3-3,2,2881,0,13-13-3-13-13-3-13-13-3-13-13-3-13-13,18773.44,0.03,2,0.8465,2881,0,0.19,13-13-3-13-13-3-13-13-3-13-13-3-13-13,2,true
silvery-star-463,finished,-,warleyalm,,2022-11-13T03:24:45.000Z,3,,A-1-20-20-7-exponential-100-exponential-100,A,1,20,20,7,exponential,100,exponential,100,475.16,0.8804,0,6-6-6-6-6-6-6,2,2210.77,0.4437,0,9-9-3-8-8-3-3,2,1069.11,0.731,0,9-9-9-9-9-9-9,2,3399.05,0.1447,9-3-8-6-9-6-9,21430.29,0.01,2,0.8145,3974.3,0,0.45,6-9-9-8-9-3-6,2,true
quiet-eon-462,finished,-,warleyalm,,2022-11-13T03:24:42.000Z,3,,A-1-20-20-14-linear-75-linear-25,A,1,20,20,14,linear,75,linear,25,2058,0.2157,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,2338,0.109,0,18-18-18-18-18-18-18-18-18-18-18-18-18-18,2,2338,0.109,0,18-18-18-18-18-18-18-18-18-18-18-18-18-18,2,2338,0.109,18-18-18-18-18-18-18-18-18-18-18-18-18-18,18569.64,0.03,2,0.8587,2623.9,0,0.28,3-18-18-18-18-18-18-4-18-18-18-18-18-18,2,true
driven-bird-461,finished,-,warleyalm,,2022-11-13T03:24:39.000Z,3,,A-1-20-20-14-linear-25-linear-100,A,1,20,20,14,linear,25,linear,100,1524.6,0.4821,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,1895.6,0.356,0,15-7-7-7-7-7-7-7-7-7-7-7-7-7,2,2596.9,0.1178,0,15-3-3-3-3-8-7-7-7-7-7-7-7-7,2,2943.7,0,15-7-20-7-20-7-20-7-20-7-20-7-20-7,18608.19,0.03,2,0.8418,2943.7,0,0.2,15-7-20-7-20-7-20-7-20-7-20-7-20-7,2,true
peach-glade-460,finished,-,warleyalm,,2022-11-13T03:24:36.000Z,3,,A-1-20-20-14-linear-100-linear-100,A,1,20,20,14,linear,100,linear,100,1524.6,0.6451,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2953.1,0.3126,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,3606,0.1606,0,3-3-3-3-7-7-7-7-7-7-7-7-7-7,2,4147.7,0.0345,3-7-20-7-20-7-20-7-20-7-7-20-7-20,21100.13,0.03,2,0.7964,4295.9,1.66271E-05,0.91,3-20-7-20-20-7-7-20-7-7-20-7-20-7,2,true
wild-butterfly-459,finished,-,warleyalm,,2022-11-13T03:24:34.000Z,2,,A-1-20-20-14-linear-25-linear-75,A,1,20,20,14,linear,25,linear,75,1878.8,0.2621,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,1796.2,0.2945,0,3-11-11-11-11-11-11-11-11-11-11-11-11-11,2,1954.8,0.2322,0,3-3-20-20-20-20-20-20-20-20-20-20-20-20,2,2541.2,0.0019,3-11-3-11-11-3-11-3-11-11-3-11-11-3,18168.76,0.03,2,0.8599,2546,0,0.25,3-11-3-11-11-3-3-11-11-3-3-11-11-11,2,true
whole-bush-458,finished,-,warleyalm,,2022-11-13T03:24:31.000Z,3,,A-1-20-20-14-linear-25-exponential-75,A,1,20,20,14,linear,25,exponential,75,1847.91,0.7652,0,20-20-20-20-20-20-20-20-20-20-20-20-20-20,2,2774.61,0.6474,0,20-3-3-3-3-3-3-11-11-11-11-11-11-11,2,2551.34,0.6758,0,20-20-20-20-20-3-3-3-3-3-3-3-3-3,2,7179.41,0.0878,20-3-6-11-4-20-3-19-11-14-1-4-3-6,28051.25,0.03,2,0.7194,7870.04,0,5.79,6-8-15-11-20-14-3-19-4-6-20-1-11-3,2,true
fearless-vortex-457,finished,-,warleyalm,,2022-11-13T03:24:28.000Z,3,,A-1-20-20-14-linear-50-linear-100,A,1,20,20,14,linear,50,linear,100,1524.6,0.5484,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2227,0.3404,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,2893,0.1431,0,3-3-3-3-3-7-7-7-7-7-7-7-7-7,2,3376.1,0,3-7-20-7-20-7-20-7-20-7-20-7-20-7,19350.09,0.03,2,0.8255,3376.1,0,0.29,3-7-20-7-20-7-20-7-20-7-20-7-20-7,2,true
vocal-flower-456,finished,-,warleyalm,,2022-11-13T03:24:25.000Z,3,,A-1-20-20-14-linear-25-exponential-50,A,1,20,20,14,linear,25,exponential,50,1494.61,0.7979,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,2093.68,0.7168,0,6-3-7-7-7-7-7-7-7-7-7-7-7-7,2,2574.11,0.6519,0,6-9-9-9-9-3-3-3-3-3-3-3-3-3,2,6958.38,0.0589,6-3-7-8-20-9-3-7-16-15-18-20-3-7,26885.97,0.03,2,0.725,7394.04,9.31105E-05,5.51,17-6-9-20-8-7-3-4-16-15-18-20-3-7,2,true
dazzling-oath-455,finished,-,warleyalm,,2022-11-13T03:24:22.000Z,3,,A-1-20-20-14-linear-25-linear-50,A,1,20,20,14,linear,25,linear,50,1456,0.3805,0,6-6-6-6-6-6-6-6-6-6-6-6-6-6,2,1853.6,0.2114,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,1940,0.1746,0,3-3-3-3-3-3-3-3-3-3-3-3-7-7,2,2350.4,0,3-7-7-20-7-7-20-7-7-20-7-7-20-7,17930.3,0.03,2,0.8689,2350.4,0,0.38,3-7-7-20-7-7-20-7-7-20-7-7-20-7,2,true
elated-night-454,finished,-,warleyalm,,2022-11-13T03:24:20.000Z,2,,A-1-20-20-14-linear-100-linear-25,A,1,20,20,14,linear,100,linear,25,2293.2,0.2964,0,9-9-9-9-9-9-9-9-9-9-9-9-9-9,2,2929.8,0.1011,0,3-7-7-7-7-7-7-7-7-7-7-7-7-7,2,2797.2,0.1418,0,3-3-3-3-3-3-3-3-3-3-3-3-3-3,2,3181.2,0.0239,3-7-7-7-7-7-3-7-7-7-7-7-3-7,19815.35,0.03,2,0.8355,3259.2,0,0.27,3-3-7-7-7-3-7-7-7-7-7-7-7-7,2,true
